filename,class,xmin,ymin,xmax,ymax,source
ocd9.jpg,face,0.3921957671957672,0.22056878306878308,0.814484126984127,0.6296296296296297,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd9.jpg
ocd77.jpg,face,0.42063492063492064,0.35284391534391535,0.8022486772486772,0.736441798941799,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd77.jpg
ocd63.jpg,face,0.13723544973544974,0.15906084656084657,0.3921957671957672,0.4150132275132275,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd63.jpg
ocd63.jpg,face,0.6491402116402116,0.6107804232804233,0.9004629629629629,0.8525132275132276,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd63.jpg
ocd125.jpg,face,0.221875,0.215625,0.76875,0.765625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd125.jpg
ocd88.jpg,face,0.2375,0.221875,0.465625,0.453125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd88.jpg
ocd119.jpg,face,0.2375,0.4,0.50625,0.665625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd119.jpg
ocd118.jpg,face,0.23125,0.278125,0.7625,0.778125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd118.jpg
ocd130.jpg,face,0.11875,0.171875,0.60625,0.646875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd130.jpg
ocd124.jpg,face,0.2875,0.11875,0.821875,0.65,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd124.jpg
ocd89.jpg,face,0.471875,0.15625,0.803125,0.471875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd89.jpg
ocd62.jpg,face,0.19775132275132276,0.560515873015873,0.621031746031746,0.9923941798941799,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd62.jpg
ocd62.jpg,face,0.4460978835978836,0.005952380952380952,0.8525132275132276,0.41798941798941797,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd62.jpg
ocd76.jpg,face,0.1001984126984127,0.17625661375661375,0.4801587301587302,0.5634920634920635,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd76.jpg
ocd60.jpg,face,0.12202380952380952,0.1421957671957672,0.5340608465608465,0.5522486772486772,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd60.jpg
ocd74.jpg,face,0.15707671957671956,0.25826719576719576,0.533068783068783,0.6164021164021164,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd74.jpg
ocd126.jpg,face,0.309375,0.20625,0.765625,0.665625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd126.jpg
ocd127.jpg,face,0.10625,0.134375,0.63125,0.653125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd127.jpg
ocd75.jpg,face,0.3105590062111801,0.09368530020703934,0.6925465838509317,0.4663561076604555,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd75.jpg
ocd75.jpg,face,0.35507246376811596,0.5434782608695652,0.7567287784679089,0.9446169772256728,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd75.jpg
ocd61.jpg,face,0.12400793650793651,0.13822751322751323,0.5386904761904762,0.5532407407407407,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd61.jpg
ocd65.jpg,face,0.17592592592592593,0.16468253968253968,0.351521164021164,0.3290343915343915,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd65.jpg
ocd71.jpg,face,0.6541005291005291,0.33201058201058203,0.8581349206349206,0.5218253968253969,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd71.jpg
ocd59.jpg,face,0.08134920634920635,0.05787037037037037,0.9599867724867724,0.9318783068783069,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd59.jpg
ocd123.jpg,face,0.178125,0.453125,0.384375,0.653125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd123.jpg
ocd122.jpg,face,0.59375,0.325,0.796875,0.528125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd122.jpg
ocd58.jpg,face,0.11937830687830688,0.19675925925925927,0.8270502645502645,0.8829365079365079,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd58.jpg
ocd70.jpg,face,0.09358465608465609,0.056216931216931214,0.6144179894179894,0.53505291005291,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd70.jpg
ocd64.jpg,face,0.24404761904761904,0.40773809523809523,0.48677248677248675,0.646494708994709,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd64.jpg
ocd64.jpg,face,0.5188492063492064,0.39814814814814814,0.7711640211640212,0.6372354497354498,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd64.jpg
ocd72.jpg,face,0.1259920634920635,0.5466269841269841,0.4679232804232804,0.888558201058201,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd72.jpg
ocd66.jpg,face,0.12060041407867494,0.15320910973084886,0.8012422360248447,0.8364389233954451,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd66.jpg
ocd108.jpg,face,0.11875,0.128125,0.334375,0.34375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd108.jpg
ocd108.jpg,face,0.353125,0.64375,0.59375,0.890625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd108.jpg
ocd120.jpg,face,0.64375,0.346875,0.86875,0.559375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd120.jpg
ocd120.jpg,face,0.21875,0.328125,0.346875,0.440625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd120.jpg
ocd99.jpg,face,0.25,0.215625,0.484375,0.446875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd99.jpg
ocd99.jpg,face,0.59375,0.4,0.825,0.63125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd99.jpg
ocd98.jpg,face,0.51875,0.271875,0.81875,0.56875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd98.jpg
ocd121.jpg,face,0.41875,0.553125,0.73125,0.865625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd121.jpg
ocd109.jpg,face,0.228125,0.303125,0.490625,0.56875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd109.jpg
ocd67.jpg,face,0.4451345755693582,0.24792960662525879,0.8348861283643892,0.6511387163561076,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd67.jpg
ocd73.jpg,face,0.13624338624338625,0.18948412698412698,0.4603174603174603,0.5191798941798942,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd73.jpg
ocd56.jpg,face,0.4601449275362319,0.15113871635610765,0.8680124223602484,0.5238095238095238,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd56.jpg
ocd104.jpg,face,0.128125,0.225,0.70625,0.784375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd104.jpg
ocd110.jpg,face,0.178125,0.478125,0.371875,0.671875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd110.jpg
ocd110.jpg,face,0.578125,0.33125,0.790625,0.53125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd110.jpg
ocd95.jpg,face,0.1875,0.45625,0.440625,0.7125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd95.jpg
ocd81.jpg,face,0.253125,0.275,0.625,0.64375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd81.jpg
ocd80.jpg,face,0.5396825396825397,0.5416666666666666,0.8353174603174603,0.8640873015873016,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd80.jpg
ocd94.jpg,face,0.178125,0.459375,0.434375,0.715625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd94.jpg
ocd111.jpg,face,0.240625,0.38125,0.5375,0.68125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd111.jpg
ocd105.jpg,face,0.509375,0.240625,0.815625,0.55625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd105.jpg
ocd57.jpg,face,0.46790890269151136,0.15010351966873706,0.8773291925465838,0.5305383022774327,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd57.jpg
ocd69.jpg,face,0.49585921325051757,0.09006211180124224,0.9047619047619048,0.5015527950310559,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd69.jpg
ocd55.jpg,face,0.14906832298136646,0.4363354037267081,0.5967908902691511,0.8804347826086957,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd55.jpg
ocd113.jpg,face,0.146875,0.0875,0.453125,0.3875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd113.jpg
ocd107.jpg,face,0.278125,0.21875,0.59375,0.540625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd107.jpg
ocd82.jpg,face,0.253125,0.26875,0.625,0.646875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd82.jpg
ocd96.jpg,face,0.18125,0.2375,0.440625,0.503125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd96.jpg
ocd96.jpg,face,0.271875,0.584375,0.525,0.84375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd96.jpg
ocd97.jpg,face,0.496875,0.21875,0.728125,0.453125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd97.jpg
ocd83.jpg,face,0.15625,0.15625,0.5625,0.553125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd83.jpg
ocd106.jpg,face,0.19375,0.23125,0.678125,0.7125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd106.jpg
ocd112.jpg,face,0.215625,0.121875,0.559375,0.45625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd112.jpg
ocd68.jpg,face,0.08022774327122154,0.5108695652173914,0.44254658385093165,0.8778467908902692,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd68.jpg
ocd78.jpg,face,0.476521164021164,0.4226190476190476,0.8250661375661376,0.7761243386243386,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd78.jpg
ocd78.jpg,face,0.21461640211640212,0.26785714285714285,0.34325396825396826,0.4027777777777778,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd78.jpg
ocd87.jpg,face,0.23125,0.3,0.578125,0.615625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd87.jpg
ocd93.jpg,face,0.5,0.346875,0.715625,0.5625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd93.jpg
ocd116.jpg,face,0.26875,0.496875,0.509375,0.740625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd116.jpg
ocd102.jpg,face,0.58125,0.196875,0.79375,0.409375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd102.jpg
ocd103.jpg,face,0.384375,0.2,0.7,0.509375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd103.jpg
ocd103.jpg,face,0.234375,0.50625,0.54375,0.81875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd103.jpg
ocd117.jpg,face,0.590625,0.25625,0.825,0.478125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd117.jpg
ocd117.jpg,face,0.146875,0.56875,0.36875,0.79375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd117.jpg
ocd92.jpg,face,0.621875,0.25625,0.809375,0.4375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd92.jpg
ocd92.jpg,face,0.19375,0.665625,0.375,0.8625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd92.jpg
ocd86.jpg,face,0.1625,0.246875,0.628125,0.715625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd86.jpg
ocd79.jpg,face,0.09093915343915344,0.4546957671957672,0.4308862433862434,0.8035714285714286,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd79.jpg
ocd79.jpg,face,0.5859788359788359,0.6193783068783069,0.9507275132275133,0.9781746031746031,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd79.jpg
ocd90.jpg,face,0.4625,0.178125,0.8,0.5125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd90.jpg
ocd129.jpg,face,0.08125,0.578125,0.446875,0.95625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd129.jpg
ocd129.jpg,face,0.575,0.334375,0.70625,0.4625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd129.jpg
ocd84.jpg,face,0.178125,0.175,0.59375,0.609375,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd84.jpg
ocd101.jpg,face,0.16875,0.196875,0.45625,0.478125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd101.jpg
ocd115.jpg,face,0.25,0.48125,0.56875,0.796875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd115.jpg
ocd114.jpg,face,0.2875,0.265625,0.56875,0.55,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd114.jpg
ocd100.jpg,face,0.565625,0.14375,0.9,0.471875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd100.jpg
ocd128.jpg,face,0.134375,0.371875,0.328125,0.5625,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd128.jpg
ocd128.jpg,face,0.63125,0.390625,0.715625,0.471875,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd128.jpg
ocd85.jpg,face,0.171875,0.175,0.59375,0.6125,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd85.jpg
ocd91.jpg,face,0.55625,0.175,0.78125,0.4,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd91.jpg
ocd4.jpg,face,0.2924430641821946,0.2080745341614907,0.5502070393374742,0.46273291925465837,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd4.jpg
ocd35.jpg,face,0.1636904761904762,0.40575396825396826,0.5499338624338624,0.7721560846560847,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd35.jpg
ocd21.jpg,face,0.16304347826086957,0.08436853002070394,0.8442028985507246,0.7939958592132506,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd21.jpg
ocd20.jpg,face,0.5760869565217391,0.43737060041407866,0.9151138716356108,0.772256728778468,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd20.jpg
ocd34.jpg,face,0.24378881987577639,0.589544513457557,0.44824016563146996,0.7872670807453416,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd34.jpg
ocd34.jpg,face,0.5082815734989649,0.5936853002070394,0.6977225672877847,0.7903726708074534,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd34.jpg
ocd5.jpg,face,0.2163561076604555,0.5351966873706004,0.4497929606625259,0.781055900621118,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd5.jpg
ocd7.jpg,face,0.37060041407867494,0.2236024844720497,0.9151138716356108,0.7675983436853002,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd7.jpg
ocd22.jpg,face,0.3193581780538302,0.31211180124223603,0.8348861283643892,0.8286749482401656,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd22.jpg
ocd36.jpg,face,0.12103174603174603,0.35085978835978837,0.5763888888888888,0.771494708994709,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd36.jpg
ocd37.jpg,face,0.1531084656084656,0.478505291005291,0.4923941798941799,0.8158068783068783,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd37.jpg
ocd37.jpg,face,0.5320767195767195,0.12797619047619047,0.8779761904761905,0.46130952380952384,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd37.jpg
ocd23.jpg,face,0.21842650103519667,0.08436853002070394,0.46790890269151136,0.34679089026915116,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd23.jpg
ocd6.jpg,face,0.21480331262939958,0.5336438923395446,0.4508281573498965,0.7769151138716356,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd6.jpg
ocd2.jpg,face,0.1822089947089947,0.5701058201058201,0.4156746031746032,0.8111772486772487,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd2.jpg
ocd2.jpg,face,0.6415343915343915,0.21494708994708994,0.861441798941799,0.42923280423280424,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd2.jpg
ocd27.jpg,face,0.07208994708994709,0.3498677248677249,0.41865079365079366,0.6977513227513228,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd27.jpg
ocd27.jpg,face,0.6388888888888888,0.28935185185185186,0.7625661375661376,0.416005291005291,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd27.jpg
ocd33.jpg,face,0.5890269151138716,0.2028985507246377,0.8255693581780539,0.4466873706004141,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd33.jpg
ocd33.jpg,face,0.5910973084886129,0.5212215320910973,0.8348861283643892,0.7572463768115942,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd33.jpg
ocd32.jpg,face,0.4252645502645503,0.3812830687830688,0.5416666666666666,0.49537037037037035,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd32.jpg
ocd32.jpg,face,0.5671296296296297,0.4398148148148148,0.906415343915344,0.7685185185185185,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd32.jpg
ocd26.jpg,face,0.4623015873015873,0.22255291005291006,0.8363095238095238,0.6021825396825397,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd26.jpg
ocd3.jpg,face,0.15244708994708994,0.20006613756613756,0.43716931216931215,0.4705687830687831,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd3.jpg
ocd1.jpg,face,0.16832010582010581,0.1488095238095238,0.43187830687830686,0.39351851851851855,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd1.jpg
ocd1.jpg,face,0.5178571428571429,0.6220238095238095,0.7996031746031746,0.888558201058201,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd1.jpg
ocd30.jpg,face,0.08333333333333333,0.08630952380952381,0.3468915343915344,0.32837301587301587,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd30.jpg
ocd30.jpg,face,0.7437169312169312,0.53505291005291,0.8855820105820106,0.6597222222222222,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd30.jpg
ocd24.jpg,face,0.13161375661375663,0.40773809523809523,0.5443121693121693,0.830026455026455,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd24.jpg
ocd18.jpg,face,0.3951719576719577,0.16005291005291006,0.7645502645502645,0.5059523809523809,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd18.jpg
ocd19.jpg,face,0.13921957671957672,0.19510582010582012,0.33664021164021163,0.3792989417989418,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd19.jpg
ocd19.jpg,face,0.46130952380952384,0.4708994708994709,0.673941798941799,0.673941798941799,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd19.jpg
ocd25.jpg,face,0.11838624338624339,0.20634920634920634,0.7096560846560847,0.7893518518518519,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd25.jpg
ocd31.jpg,face,0.4252645502645503,0.38293650793650796,0.5386904761904762,0.49537037037037035,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd31.jpg
ocd31.jpg,face,0.5625,0.44246031746031744,0.8882275132275133,0.7741402116402116,https://storage.googleapis.com/ocd-data-bucket/face_small/ocd31.jpg
